TIEMPO,HARDWARE_INFO,VALUE
17/6/2020/;13:23:37:57,GPU_LOAD,16
17/6/2020/;13:23:37:57,USED_MEMORY,13
17/6/2020/;13:23:37:57,PEEK_MEMORY,13
17/6/2020/;13:23:37:57,MIN_GPU_LOAD,0
17/6/2020/;13:23:37:57,MAX_GPU_LOAD,16
17/6/2020/;13:23:37:57,MIN_RAM_LOAD,0
17/6/2020/;13:23:37:57,MAX_RAM_LOAD,56
17/6/2020/;13:23:37:57,MIN_TEMP,0
17/6/2020/;13:23:37:57,MAX_TEMP,45
17/6/2020/;13:23:37:57,RAM_LOAD,56

17/6/2020/;13:23:37:368,CPU_LOAD,-858993460
17/6/2020/;13:23:37:368,CPU_CORES_INFO,CORE_0,16,CORE_1,16,CORE_2,10,CORE_3,4,CORE_4,4,CORE_5,4,CORE_6,4,CORE_7,4,CORE_8,16,CORE_9,4,CORE_10,22,CORE_11,4,CORE_12,4,CORE_13,16,CORE_14,10,CORE_15,4,CORE_16,9
17/6/2020/;13:23:37:368,GPU_LOAD,16
17/6/2020/;13:23:37:368,USED_MEMORY,13
17/6/2020/;13:23:37:368,PEEK_MEMORY,13
17/6/2020/;13:23:37:368,MIN_GPU_LOAD,0
17/6/2020/;13:23:37:368,MAX_GPU_LOAD,16
17/6/2020/;13:23:37:368,MIN_RAM_LOAD,0
17/6/2020/;13:23:37:368,MAX_RAM_LOAD,56
17/6/2020/;13:23:37:368,MIN_TEMP,0
17/6/2020/;13:23:37:368,MAX_TEMP,45
17/6/2020/;13:23:37:368,RAM_LOAD,56

17/6/2020/;13:23:37:677,CPU_LOAD,-858993460
17/6/2020/;13:23:37:677,CPU_CORES_INFO,CORE_0,4,CORE_1,0,CORE_2,16,CORE_3,0,CORE_4,0,CORE_5,0,CORE_6,0,CORE_7,0,CORE_8,4,CORE_9,0,CORE_10,0,CORE_11,4,CORE_12,10,CORE_13,0,CORE_14,0,CORE_15,4,CORE_16,2
17/6/2020/;13:23:37:677,GPU_LOAD,16
17/6/2020/;13:23:37:677,USED_MEMORY,13
17/6/2020/;13:23:37:677,PEEK_MEMORY,13
17/6/2020/;13:23:37:677,MIN_GPU_LOAD,0
17/6/2020/;13:23:37:677,MAX_GPU_LOAD,16
17/6/2020/;13:23:37:677,MIN_RAM_LOAD,0
17/6/2020/;13:23:37:677,MAX_RAM_LOAD,57
17/6/2020/;13:23:37:677,MIN_TEMP,0
17/6/2020/;13:23:37:677,MAX_TEMP,45
17/6/2020/;13:23:37:677,RAM_LOAD,57

